# Gene Family	SRR579275_Abundance-RPKs
UNMAPPED	23407.0000000000
UniRef90_unknown	562.2680218980
UniRef90_unknown|g__Bacteroides.s__Bacteroides_vulgatus	144.0567860366
UniRef90_unknown|g__Bacteroides.s__Bacteroides_uniformis	125.5228034591
UniRef90_unknown|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	96.8164529215
UniRef90_unknown|g__Alistipes.s__Alistipes_putredinis	80.9416184373
UniRef90_unknown|g__Barnesiella.s__Barnesiella_intestinihominis	47.7965983302
UniRef90_unknown|g__Blautia.s__Ruminococcus_torques	36.6196730494
UniRef90_unknown|g__Eubacterium.s__Eubacterium_rectale	30.5140896639
UniRef90_A7UY22	66.6666666667
UniRef90_A7UY22|g__Bacteroides.s__Bacteroides_uniformis	66.6666666667
UniRef90_A8S630	62.5000000000
UniRef90_A8S630|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	62.5000000000
UniRef90_C4ZER8	57.2200297600
UniRef90_C4ZER8|g__Eubacterium.s__Eubacterium_rectale	57.2200297600
UniRef90_A5KR94	44.6600462991
UniRef90_A5KR94|g__Blautia.s__Ruminococcus_torques	44.6600462991
UniRef90_C7H3J4	41.4966483554
UniRef90_C7H3J4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	41.4966483554
UniRef90_C4ZI86	40.0000000000
UniRef90_C4ZI86|g__Eubacterium.s__Eubacterium_rectale	40.0000000000
UniRef90_A7UXY7	38.1593531639
UniRef90_A7UXY7|g__Bacteroides.s__Bacteroides_uniformis	38.1593531639
UniRef90_A7V0Y8	37.0370370370
UniRef90_A7V0Y8|g__Bacteroides.s__Bacteroides_uniformis	37.0370370370
UniRef90_C4Z9K2	34.4827586207
UniRef90_C4Z9K2|g__Eubacterium.s__Eubacterium_rectale	34.4827586207
UniRef90_C7H5Y6	32.2580645161
UniRef90_C7H5Y6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	32.2580645161
UniRef90_A8S9S6	29.5282508276
UniRef90_A8S9S6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	29.5282508276
UniRef90_A7B6K2	26.8818038468
UniRef90_A7B6K2|g__Blautia.s__Ruminococcus_torques	26.8818038468
UniRef90_D4K554	26.3361678776
UniRef90_D4K554|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	26.3361678776
UniRef90_C7HAB4	25.6674553374
UniRef90_C7HAB4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	25.6674553374
UniRef90_A8SC46	25.3242613803
UniRef90_A8SC46|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	25.3242613803
UniRef90_A8SG98	25.0000000000
UniRef90_A8SG98|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	25.0000000000
UniRef90_A8SCJ0	23.2558139535
UniRef90_A8SCJ0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	23.2558139535
UniRef90_A7V4G3	22.7279990406
UniRef90_A7V4G3|g__Bacteroides.s__Bacteroides_uniformis	22.7279990406
UniRef90_A7V4G2	22.7272727273
UniRef90_A7V4G2|g__Bacteroides.s__Bacteroides_uniformis	22.7272727273
UniRef90_C4ZFJ5	22.2257309243
UniRef90_C4ZFJ5|g__Eubacterium.s__Eubacterium_rectale	22.2257309243
UniRef90_E2ZKQ7	22.2222222222
UniRef90_E2ZKQ7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	22.2222222222
UniRef90_B5CLP5	22.2213119770
UniRef90_B5CLP5|g__Blautia.s__Ruminococcus_torques	22.2213119770
UniRef90_K1SF52	21.4348901660
UniRef90_K1SF52|g__Blautia.s__Ruminococcus_torques	21.4348901660
UniRef90_C4ZI61	20.8333333333
UniRef90_C4ZI61|g__Eubacterium.s__Eubacterium_rectale	20.8333333333
UniRef90_G2T4Y0	20.8333333333
UniRef90_G2T4Y0|g__Eubacterium.s__Eubacterium_rectale	20.8333333333
UniRef90_A7V8I1	20.5616645102
UniRef90_A7V8I1|g__Bacteroides.s__Bacteroides_uniformis	20.5616645102
UniRef90_A6L308	20.5301711395
UniRef90_A6L308|g__Bacteroides.s__Bacteroides_vulgatus	20.5301711395
UniRef90_B0MVJ9	20.4081632653
UniRef90_B0MVJ9|g__Alistipes.s__Alistipes_putredinis	20.4081632653
UniRef90_B0MYI7	19.6078431373
UniRef90_B0MYI7|g__Alistipes.s__Alistipes_putredinis	19.6078431373
UniRef90_A5ZYA0	19.4895910024
UniRef90_A5ZYA0|unclassified	19.4895910024
UniRef90_B0MTB5	19.2307692308
UniRef90_B0MTB5|g__Alistipes.s__Alistipes_putredinis	19.2307692308
UniRef90_T4C374	18.7952333202
UniRef90_T4C374|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.7952333202
UniRef90_E2ZGA3	18.5185185185
UniRef90_E2ZGA3|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.5185185185
UniRef90_Q5LCF6	18.5185185185
UniRef90_Q5LCF6|g__Bacteroides.s__Bacteroides_vulgatus	18.5185185185
UniRef90_B0MY80	18.3935881912
UniRef90_B0MY80|g__Alistipes.s__Alistipes_putredinis	18.3935881912
UniRef90_C7H1I5	18.1818181818
UniRef90_C7H1I5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.1818181818
UniRef90_A7V6R5	17.8571428571
UniRef90_A7V6R5|g__Bacteroides.s__Bacteroides_uniformis	17.8571428571
UniRef90_G2T2N5	17.8571428571
UniRef90_G2T2N5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	17.8571428571
UniRef90_B0MV89	17.8571428571
UniRef90_B0MV89|g__Alistipes.s__Alistipes_putredinis	17.8571428571
UniRef90_H1B4Y5	17.6829721494
UniRef90_H1B4Y5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	17.6829721494
UniRef90_R7EUL5	17.5438596491
UniRef90_R7EUL5|g__Bacteroides.s__Bacteroides_uniformis	17.5438596491
UniRef90_R5QYC7	17.2413793103
UniRef90_R5QYC7|g__Blautia.s__Ruminococcus_torques	17.2413793103
UniRef90_A7UXM8	16.9491525424
UniRef90_A7UXM8|g__Bacteroides.s__Bacteroides_uniformis	16.9491525424
UniRef90_K1U7V9	16.7019030524
UniRef90_K1U7V9|g__Eubacterium.s__Eubacterium_rectale	16.7019030524
UniRef90_A6KYF8	16.6459412978
UniRef90_A6KYF8|g__Bacteroides.s__Bacteroides_vulgatus	16.6459412978
UniRef90_C4ZEQ7	16.2009542248
UniRef90_C4ZEQ7|g__Eubacterium.s__Eubacterium_rectale	16.2009542248
UniRef90_B0NMX6	16.1290322581
UniRef90_B0NMX6|g__Alistipes.s__Alistipes_putredinis	16.1290322581
UniRef90_B0MWP1	15.6250000000
UniRef90_B0MWP1|g__Alistipes.s__Alistipes_putredinis	15.6250000000
UniRef90_R7EGZ7	15.6250000000
UniRef90_R7EGZ7|g__Bacteroides.s__Bacteroides_uniformis	15.6250000000
UniRef90_B0MUX9	15.3846153846
UniRef90_B0MUX9|g__Alistipes.s__Alistipes_putredinis	15.3846153846
UniRef90_C7H7W5	15.3846153846
UniRef90_C7H7W5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	15.3846153846
UniRef90_A8S9X2	14.8246070273
UniRef90_A8S9X2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	14.8246070273
UniRef90_V8CH74	14.7090286692
UniRef90_V8CH74|g__Blautia.s__Ruminococcus_torques	14.7090286692
UniRef90_D4K330	14.7058823529
UniRef90_D4K330|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	14.7058823529
UniRef90_D4JIJ7	14.7058823529
UniRef90_D4JIJ7|g__Eubacterium.s__Eubacterium_rectale	14.7058823529
UniRef90_R7EPH2	14.7058823529
UniRef90_R7EPH2|g__Bacteroides.s__Bacteroides_uniformis	14.7058823529
UniRef90_R7EFN7	14.4927536232
UniRef90_R7EFN7|g__Blautia.s__Ruminococcus_torques	14.4927536232
UniRef90_G2SZW6	14.3111970830
UniRef90_G2SZW6|g__Blautia.s__Ruminococcus_torques	7.2992700730
UniRef90_G2SZW6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	3.5636511479
UniRef90_G2SZW6|g__Eubacterium.s__Eubacterium_rectale	3.4482758621
