# Gene Family	SRR579291_Abundance-RPKs
UNMAPPED	154798.0000000000
UniRef90_unknown	16474.8779932249
UniRef90_unknown|g__Escherichia.s__Escherichia_coli	3310.7540104399
UniRef90_unknown|g__Eubacterium.s__Eubacterium_hallii	2005.7059444667
UniRef90_unknown|g__Collinsella.s__Collinsella_aerofaciens	1508.5196095490
UniRef90_unknown|g__Blautia.s__Ruminococcus_gnavus	1435.7471175016
UniRef90_unknown|g__Streptococcus.s__Streptococcus_thermophilus	1337.7845818311
UniRef90_unknown|g__Dorea.s__Dorea_longicatena	946.2855014322
UniRef90_unknown|g__Streptococcus.s__Streptococcus_salivarius	914.4157362484
UniRef90_unknown|g__Blautia.s__Ruminococcus_obeum	714.4574907297
UniRef90_unknown|g__Dorea.s__Dorea_formicigenerans	582.7106195121
UniRef90_unknown|g__Blautia.s__Ruminococcus_torques	414.7435849189
UniRef90_unknown|g__Anaerostipes.s__Anaerostipes_hadrus	405.3713833900
UniRef90_unknown|g__Bifidobacterium.s__Bifidobacterium_longum	365.4484519885
UniRef90_unknown|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	330.5867067006
UniRef90_unknown|g__Eubacterium.s__Eubacterium_ramulus	301.9062670977
UniRef90_unknown|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA	285.6635779282
UniRef90_unknown|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	245.1361463268
UniRef90_unknown|g__Eubacterium.s__Eubacterium_rectale	239.7841665076
UniRef90_unknown|g__Coprococcus.s__Coprococcus_comes	234.9251127829
UniRef90_unknown|g__Erysipelotrichaceae_noname.s__Clostridium_innocuum	138.8713266861
UniRef90_unknown|g__Ruminococcus.s__Ruminococcus_bromii	123.7240741727
UniRef90_unknown|g__Lactobacillus.s__Lactobacillus_reuteri	119.7057513846
UniRef90_unknown|g__Clostridium.s__Clostridium_leptum	110.8007591790
UniRef90_unknown|g__Blautia.s__Blautia_hydrogenotrophica	97.7167371287
UniRef90_unknown|g__Lactobacillus.s__Lactobacillus_rhamnosus	83.5119625505
UniRef90_unknown|g__Streptococcus.s__Streptococcus_parasanguinis	68.7346270366
UniRef90_unknown|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	56.0475986284
UniRef90_unknown|g__Lactobacillus.s__Lactobacillus_fermentum	50.8299306008
UniRef90_unknown|g__Leuconostoc.s__Leuconostoc_citreum	34.9592850614
UniRef90_unknown|g__Methanobrevibacter.s__Methanobrevibacter_smithii	10.0299314442
UniRef90_W4KTK8	1040.0000000000
UniRef90_W4KTK8|g__Streptococcus.s__Streptococcus_thermophilus	1040.0000000000
UniRef90_A0A023YCH5	1000.0000000000
UniRef90_A0A023YCH5|g__Escherichia.s__Escherichia_coli	1000.0000000000
UniRef90_A7B331	1000.0000000000
UniRef90_A7B331|g__Blautia.s__Ruminococcus_gnavus	1000.0000000000
UniRef90_C0F061	1000.0000000000
UniRef90_C0F061|g__Eubacterium.s__Eubacterium_hallii	1000.0000000000
UniRef90_G1WQ92	1000.0000000000
UniRef90_G1WQ92|g__Dorea.s__Dorea_formicigenerans	1000.0000000000
