# Gene Family	SRR579292_Abundance-RPKs
UNMAPPED	167402.0000000000
UniRef90_unknown	16571.0528763015
UniRef90_unknown|g__Escherichia.s__Escherichia_coli	11190.2503962502
UniRef90_unknown|g__Akkermansia.s__Akkermansia_muciniphila	945.0472209110
UniRef90_unknown|g__Streptococcus.s__Streptococcus_lutetiensis	699.2667752311
UniRef90_unknown|g__Clostridium.s__Clostridium_nexile	602.4466391243
UniRef90_unknown|g__Erysipelotrichaceae_noname.s__Erysipelotrichaceae_bacterium_2_2_44A	507.4847241753
UniRef90_unknown|g__Blautia.s__Ruminococcus_obeum	417.6295032516
UniRef90_unknown|g__Clostridium.s__Clostridium_clostridioforme	355.7609606100
UniRef90_unknown|g__Bacteroides.s__Bacteroides_vulgatus	273.0073430459
UniRef90_unknown|g__Roseburia.s__Roseburia_intestinalis	223.7753009529
UniRef90_unknown|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	185.1313483376
UniRef90_unknown|g__Blautia.s__Ruminococcus_gnavus	177.8662803752
UniRef90_unknown|g__Eubacterium.s__Eubacterium_rectale	168.6581524454
UniRef90_unknown|g__Bifidobacterium.s__Bifidobacterium_adolescentis	157.2170702932
UniRef90_unknown|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_8_1_57FAA	140.0962302059
UniRef90_unknown|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	134.0737478831
UniRef90_unknown|g__Bifidobacterium.s__Bifidobacterium_longum	116.1798121710
UniRef90_unknown|g__Streptococcus.s__Streptococcus_infantarius	71.8960408765
UniRef90_unknown|g__Alistipes.s__Alistipes_shahii	67.4315062814
UniRef90_unknown|g__Clostridium.s__Clostridium_leptum	60.9686640696
UniRef90_unknown|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	55.0751495063
UniRef90_unknown|g__Lactobacillus.s__Lactobacillus_oris	21.7900103042
UniRef90_P0ACX1	1005.3191489362
UniRef90_P0ACX1|g__Escherichia.s__Escherichia_coli	1005.3191489362
UniRef90_G7R5G9	1000.0000000000
UniRef90_G7R5G9|g__Escherichia.s__Escherichia_coli	1000.0000000000
UniRef90_K3IFG1	1000.0000000000
UniRef90_K3IFG1|g__Escherichia.s__Escherichia_coli	1000.0000000000
UniRef90_N3SQ76	883.6274302366
UniRef90_N3SQ76|g__Escherichia.s__Escherichia_coli	883.6274302366
UniRef90_A5ZYV3	600.3938980465
UniRef90_A5ZYV3|g__Blautia.s__Ruminococcus_obeum	600.3938980465
UniRef90_F1XU74	541.1662674785
UniRef90_F1XU74|g__Escherichia.s__Escherichia_coli	541.1662674785
UniRef90_H4M7I0	533.3333333333
UniRef90_H4M7I0|g__Escherichia.s__Escherichia_coli	533.3333333333
UniRef90_B2ULE3	500.0000000000
UniRef90_B2ULE3|g__Akkermansia.s__Akkermansia_muciniphila	500.0000000000
UniRef90_B2UPE8	500.0000000000
UniRef90_B2UPE8|g__Akkermansia.s__Akkermansia_muciniphila	500.0000000000
UniRef90_N4H1T1	500.0000000000
UniRef90_N4H1T1|g__Escherichia.s__Escherichia_coli	500.0000000000
UniRef90_W1AS82	500.0000000000
UniRef90_W1AS82|g__Escherichia.s__Escherichia_coli	500.0000000000
UniRef90_A7VV20	489.5481803394
UniRef90_A7VV20|g__Clostridium.s__Clostridium_leptum	489.5481803394
UniRef90_A7B6Q1	432.7357344527
UniRef90_A7B6Q1|g__Blautia.s__Ruminococcus_gnavus	432.7357344527
UniRef90_E1IVY0	410.4942310070
UniRef90_E1IVY0|g__Escherichia.s__Escherichia_coli	410.4942310070
UniRef90_A5ZYU0	408.2612830735
UniRef90_A5ZYU0|g__Blautia.s__Ruminococcus_obeum	408.2612830735
UniRef90_A5ZYU6	404.5255221340
UniRef90_A5ZYU6|g__Blautia.s__Ruminococcus_obeum	404.5255221340
UniRef90_R6PHH5	392.1568627451
UniRef90_R6PHH5|g__Clostridium.s__Clostridium_nexile	392.1568627451
UniRef90_A7B5X1	367.8239646877
UniRef90_A7B5X1|g__Blautia.s__Ruminococcus_gnavus	367.8239646877
UniRef90_N2IHJ6	366.1533153746
UniRef90_N2IHJ6|g__Bifidobacterium.s__Bifidobacterium_adolescentis	263.1543224959
UniRef90_N2IHJ6|g__Escherichia.s__Escherichia_coli	102.9989928787
UniRef90_U5BD15	351.8278349680
UniRef90_U5BD15|g__Escherichia.s__Escherichia_coli	351.8278349680
UniRef90_T9LPK3	348.3753906119
UniRef90_T9LPK3|g__Escherichia.s__Escherichia_coli	348.3753906119
UniRef90_A7B832	333.3333333333
UniRef90_A7B832|g__Blautia.s__Ruminococcus_gnavus	333.3333333333
UniRef90_C6E9R1	333.3333333333
UniRef90_C6E9R1|g__Escherichia.s__Escherichia_coli	333.3333333333
UniRef90_I5XKL2	333.3333333333
UniRef90_I5XKL2|g__Escherichia.s__Escherichia_coli	333.3333333333
UniRef90_V8TC87	333.3333333333
UniRef90_V8TC87|g__Escherichia.s__Escherichia_coli	333.3333333333
UniRef90_E9U9X2	333.3333333333
UniRef90_E9U9X2|g__Escherichia.s__Escherichia_coli	333.3333333333
UniRef90_V0ZQZ9	333.3333333333
UniRef90_V0ZQZ9|g__Escherichia.s__Escherichia_coli	333.3333333333
UniRef90_R5ZDS4	333.3333333333
