# Gene Family	SRR579281_Abundance-RPKs
UNMAPPED	334144.0000000000
UniRef90_unknown	28951.2475582945
UniRef90_unknown|g__Clostridium.s__Clostridium_bolteae	10238.1194442036
UniRef90_unknown|g__Clostridium.s__Clostridium_clostridioforme	3702.5253437351
UniRef90_unknown|g__Veillonella.s__Veillonella_parvula	2730.1877179889
UniRef90_unknown|g__Streptococcus.s__Streptococcus_salivarius	2433.0566560459
UniRef90_unknown|g__Erysipelotrichaceae_noname.s__Clostridium_ramosum	2277.5079146328
UniRef90_unknown|g__Escherichia.s__Escherichia_coli	1662.8545583404
UniRef90_unknown|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1292.0810085187
UniRef90_unknown|g__Clostridium.s__Clostridium_nexile	1028.9901567125
UniRef90_unknown|g__Clostridium.s__Clostridium_hathewayi	663.5975893805
UniRef90_unknown|g__Enterococcus.s__Enterococcus_faecium	527.5150273440
UniRef90_unknown|g__Streptococcus.s__Streptococcus_parasanguinis	441.5935916157
UniRef90_unknown|g__Blautia.s__Blautia_producta	407.4729951353
UniRef90_unknown|g__Blautia.s__Ruminococcus_torques	325.7145316339
UniRef90_unknown|g__Streptococcus.s__Streptococcus_vestibularis	307.2912775224
UniRef90_unknown|g__Streptococcus.s__Streptococcus_thermophilus	186.3689457420
UniRef90_unknown|g__Bifidobacterium.s__Bifidobacterium_dentium	144.8571603500
UniRef90_unknown|g__Fusobacterium.s__Fusobacterium_nucleatum	135.4762368927
UniRef90_unknown|g__Peptostreptococcaceae_noname.s__Clostridium_bartlettii	131.3076859216
UniRef90_unknown|g__Dialister.s__Dialister_invisus	127.2321322787
UniRef90_unknown|g__Bacteroides.s__Bacteroides_uniformis	98.5674925233
UniRef90_unknown|g__Enterococcus.s__Enterococcus_avium	60.4456118383
UniRef90_unknown|g__Leuconostoc.s__Leuconostoc_citreum	28.4844799381
UniRef90_C0FSN3	4301.0520913597
UniRef90_C0FSN3|g__Clostridium.s__Clostridium_nexile	4301.0520913597
UniRef90_E9RX65	1816.2285957640
UniRef90_E9RX65|g__Clostridium.s__Clostridium_nexile	1816.2285957640
UniRef90_A0A023WJZ7	1788.9267929429
UniRef90_A0A023WJZ7|g__Clostridium.s__Clostridium_nexile	1788.9267929429
UniRef90_B6FV14	1730.4087391974
UniRef90_B6FV14|g__Clostridium.s__Clostridium_nexile	1730.4087391974
UniRef90_B6FV05	1639.6690514519
UniRef90_B6FV05|g__Clostridium.s__Clostridium_nexile	1639.6690514519
UniRef90_A8RME7	1630.6937678758
UniRef90_A8RME7|g__Clostridium.s__Clostridium_bolteae	1630.6937678758
UniRef90_A8RPL5	1521.4416866926
UniRef90_A8RPL5|g__Clostridium.s__Clostridium_bolteae	1521.4416866926
UniRef90_A7B6K2	1227.0372496760
UniRef90_A7B6K2|g__Blautia.s__Ruminococcus_torques	1227.0372496760
UniRef90_A8S216	1058.8235294118
UniRef90_A8S216|g__Clostridium.s__Clostridium_bolteae	1058.8235294118
UniRef90_R5EXG3	1038.4970449948
UniRef90_R5EXG3|g__Clostridium.s__Clostridium_bolteae	1038.4970449948
UniRef90_A8RT72	1000.0000000000
UniRef90_A8RT72|g__Clostridium.s__Clostridium_bolteae	1000.0000000000
UniRef90_A8S1B8	1000.0000000000
UniRef90_A8S1B8|g__Clostridium.s__Clostridium_bolteae	1000.0000000000
UniRef90_A8S2B4	1000.0000000000
UniRef90_A8S2B4|g__Clostridium.s__Clostridium_bolteae	1000.0000000000
UniRef90_J7SIT4	1000.0000000000
UniRef90_J7SIT4|g__Streptococcus.s__Streptococcus_salivarius	1000.0000000000
UniRef90_A8RLR1	871.7728345130
UniRef90_A8RLR1|g__Clostridium.s__Clostridium_bolteae	871.7728345130
UniRef90_A8RMP9	824.4536157470
UniRef90_A8RMP9|g__Clostridium.s__Clostridium_bolteae	824.4536157470
UniRef90_W1I5S2	789.7902590186
UniRef90_W1I5S2|g__Clostridium.s__Clostridium_clostridioforme	789.7902590186
UniRef90_B6FV15	768.6099505030
UniRef90_B6FV15|g__Clostridium.s__Clostridium_nexile	768.6099505030
UniRef90_A5KR94	767.6372838014
UniRef90_A5KR94|g__Blautia.s__Ruminococcus_torques	767.6372838014
UniRef90_N9Y867	734.4772481785
UniRef90_N9Y867|g__Clostridium.s__Clostridium_clostridioforme	734.4772481785
UniRef90_S5VWS7	710.8711485486
UniRef90_S5VWS7|g__Clostridium.s__Clostridium_clostridioforme	393.9802560457
UniRef90_S5VWS7|g__Enterococcus.s__Enterococcus_faecium	316.8908925029
UniRef90_R0B7B3	699.7334348819
UniRef90_R0B7B3|g__Clostridium.s__Clostridium_bolteae	699.7334348819
UniRef90_J7TUV6	661.3454137928
UniRef90_J7TUV6|g__Streptococcus.s__Streptococcus_salivarius	661.3454137928
UniRef90_A8RVB7	648.8095238095
UniRef90_A8RVB7|g__Clostridium.s__Clostridium_bolteae	648.8095238095
UniRef90_N9YMK5	639.2015424416
UniRef90_N9YMK5|g__Clostridium.s__Clostridium_clostridioforme	343.8772630136
UniRef90_N9YMK5|g__Clostridium.s__Clostridium_bolteae	295.3242794280
UniRef90_A8RZB5	632.6983974183
UniRef90_A8RZB5|g__Clostridium.s__Clostridium_bolteae	632.6983974183
UniRef90_A8S329	618.4227125177
UniRef90_A8S329|g__Clostridium.s__Clostridium_bolteae	618.4227125177
UniRef90_A8RMJ4	578.7964291408
UniRef90_A8RMJ4|g__Clostridium.s__Clostridium_bolteae	578.7964291408
UniRef90_A8RY38	573.8498280430
UniRef90_A8RY38|g__Clostridium.s__Clostridium_bolteae	573.8498280430
UniRef90_C9CCS7	560.9948274260
UniRef90_C9CCS7|g__Enterococcus.s__Enterococcus_faecium	560.9948274260
UniRef90_N9Z5T8	552.5628300984
UniRef90_N9Z5T8|g__Clostridium.s__Clostridium_bolteae	414.2103546941
UniRef90_N9Z5T8|g__Clostridium.s__Clostridium_clostridioforme	138.3524754043
UniRef90_R9N1T6	549.3533228910
UniRef90_R9N1T6|g__Clostridium.s__Clostridium_clostridioforme	549.3533228910
UniRef90_A8RRZ4	543.9045183291
UniRef90_A8RRZ4|g__Clostridium.s__Clostridium_bolteae	543.9045183291
UniRef90_F8HF63	543.7021450698
UniRef90_F8HF63|g__Streptococcus.s__Streptococcus_salivarius	543.7021450698
UniRef90_D1BP81	530.3030303030
UniRef90_D1BP81|g__Veillonella.s__Veillonella_parvula	530.3030303030
UniRef90_R5EZF2	525.1932349493
